L	b2	b4	b8	b16	b32	u2	u4	u8	u16	u32
413.0	2156.607439587044	2986.3170683470876	3772.3817733678634	4423.714809829905	4896.388080245589	2328.2308002793698	3276.6614231190097	4095.999988913537	4681.142857142857	5242.88
414.0	2156.205819279926	2985.749804400993	3771.839465095565	4423.362906044347	4896.079402891822	2328.200998925126	3276.6610875888796	4095.9999888866932	4681.142857142857	5242.88
415.0	2155.804348782831	2985.182988402313	3771.2977978749254	4423.011375868174	4895.771191635674	2328.1711979523398	3276.660752058784	4095.9999888598495	4681.142857142857	5242.88
416.0	2155.4030280376464	2984.6166199582017	3770.756770782867	4422.660218794719	4895.463445486633	2328.1413973610056	3276.660416528723	4095.999988833006	4681.142857142857	5242.88
417.0	2155.0018569862796	2984.0506986761566	3770.2163828976886	4422.30943431805	4895.156163456538	2328.1115971511194	3276.6600809986967	4095.999988806162	4681.142857142857	5242.88
418.0	2154.6008355706617	2983.485224164027	3769.676633299059	4421.9590219329575	4894.849344559574	2328.081797322676	3276.659745468704	4095.9999887793183	4681.142857142857	5242.88
419.0	2154.1999637327467	2982.9201960300084	3769.137521068017	4421.60898113496	4894.54298781226	2328.05199787567	3276.6594099387457	4095.9999887524746	4681.142857142857	5242.88
420.0	2153.79924141451	2982.3556138826425	3768.5990452869673	4421.2593114203	4894.237092233453	2328.022198810097	3276.659074408822	4095.999988725631	4681.142857142857	5242.88
421.0	2153.3986685579516	2981.791477330818	3768.0612050396817	4420.910012285947	4893.931656844333	2327.9924001259524	3276.658738878933	4095.999988698787	4681.142857142857	5242.88
422.0	2152.998245105091	2981.22778598377	3767.523999411295	4420.561083229588	4893.6266806684025	2327.9626018232307	3276.6584033490776	4095.9999886719434	4681.142857142857	5242.88
423.0	2152.5979709979733	2980.6645394510797	3766.987427488301	4420.212523749636	4893.322162731479	2327.932803901927	3276.658067819257	4095.9999886450996	4681.142857142857	5242.88
424.0	2152.1978461786643	2980.101737342674	3766.4514883585557	4419.864333345224	4893.018102061691	2327.903006362037	3276.657732289471	4095.999988618256	4681.142857142857	5242.88
425.0	2151.7978705892533	2979.5393792688237	3765.9161811112713	4419.5165115162035	4892.714497689468	2327.8732092035557	3276.657396759719	4095.999988591412	4681.142857142857	5242.88
426.0	2151.3980441718504	2978.9774648401485	3765.3815048370134	4419.169057763148	4892.41134864754	2327.8434124264777	3276.6570612300015	4095.9999885645684	4681.142857142857	5242.88
427.0	2150.9983668685904	2978.4159936676087	3764.8474586277025	4418.821971587343	4892.1086539709295	2327.8136160307986	3276.656725700318	4095.9999885377247	4681.142857142857	5242.88
428.0	2150.5988386216286	2977.8549653625114	3764.3140415766097	4418.475252490797	4891.806412696946	2327.7838200165133	3276.6563901706695	4095.999988510881	4681.142857142857	5242.88
429.0	2150.1994593731442	2977.294379536507	3763.7812527783562	4418.128899976227	4891.5046238651785	2327.754024383617	3276.656054641055	4095.999988484037	4681.142857142857	5242.88
430.0	2149.8002290653385	2976.734235801591	3763.2490913289066	4417.782913547072	4891.203286517494	2327.724229132105	3276.655719111475	4095.9999884571935	4681.142857142857	5242.88
431.0	2149.401147640435	2976.174533770101	3762.717556325575	4417.437292707479	4890.9023996980295	2327.6944342619718	3276.6553835819295	4095.9999884303497	4681.142857142857	5242.88
432.0	2149.00221504068	2975.615273054718	3762.186646867015	4417.09203696231	4890.601962453183	2327.6646397732134	3276.655048052418	4095.999988403506	4681.142857142857	5242.88
433.0	2148.603431208341	2975.056453268467	3761.6563620532247	4416.7471458171385	4890.301973831616	2327.634845665824	3276.654712522941	4095.9999883766623	4681.142857142857	5242.88
434.0	2148.2047960857103	2974.4980740247156	3761.1267009855374	4416.402618778245	4890.00243288424	2327.6050519397995	3276.6543769934983	4095.9999883498185	4681.142857142857	5242.88
435.0	2147.806309615101	2973.9401349371724	3760.597662766625	4416.058455352624	4889.703338664217	2327.5752585951345	3276.65404146409	4095.999988322975	4681.142857142857	5242.88
436.0	2147.407971738847	2973.3826356198892	3760.0692465004954	4415.7146550479765	4889.404690226946	2327.5454656318243	3276.653705934716	4095.999988296131	4681.142857142857	5242.88
437.0	2147.009782399309	2972.8255756872586	3759.541451292488	4415.371217372707	4889.1064866300685	2327.5156730498643	3276.6533704053763	4095.9999882692873	4681.142857142857	5242.88
438.0	2146.611741538866	2972.2689547540167	3759.0142762492737	4415.028141835934	4888.8087269334565	2327.485880849249	3276.6530348760707	4095.9999882424436	4681.142857142857	5242.88
439.0	2146.213849099922	2971.7127724352385	3758.4877204788536	4414.685427947473	4888.511410199203	2327.456089029974	3276.6526993468	4095.9999882156	4681.142857142857	5242.88
440.0	2145.816105024901	2971.1570283463407	3757.9617830905527	4414.34307521785	4888.2145354916265	2327.4262975920346	3276.6523638175636	4095.999988188756	4681.142857142857	5242.88
441.0	2145.418509256252	2970.60172210308	3757.436463195024	4414.00108315829	4887.918101877258	2327.396506535425	3276.6520282883616	4095.9999881619124	4681.142857142857	5242.88
442.0	2145.021061736444	2970.046853321555	3756.9117599042415	4413.659451280723	4887.6221084248355	2327.3667158601415	3276.651692759194	4095.9999881350686	4681.142857142857	5242.88
443.0	2144.6237624079704	2969.492421618202	3756.3876723315016	4413.318179097778	4887.326554205304	2327.3369255661787	3276.65135723006	4095.999988108225	4681.142857142857	5242.88
444.0	2144.2266112133448	2968.9384266097986	3755.8641995914195	4412.977266122784	4887.031438291805	2327.307135653531	3276.651021700961	4095.999988081381	4681.142857142857	5242.88
445.0	2143.829608095105	2968.3848679134617	3755.3413407999283	4412.636711869772	4886.736759759675	2327.2773461221946	3276.6506861718963	4095.9999880545374	4681.142857142857	5242.88
446.0	2143.4327529958096	2967.8317451466455	3754.8190950742733	4412.296515853466	4886.442517686435	2327.247556972164	3276.650350642866	4095.9999880276937	4681.142857142857	5242.88
447.0	2143.0360458580412	2967.279057927145	3754.2974615330168	4411.956677589292	4886.148711151792	2327.217768203435	3276.65001511387	4095.99998800085	4681.142857142857	5242.88
448.0	2142.6394866244036	2966.726805873092	3753.7764392960285	4411.617196593368	4885.855339237626	2327.1879798160016	3276.649679584908	4095.999987974006	4681.142857142857	5242.88
449.0	2142.243075237523	2966.1749886029584	3753.256027484491	4411.278072382512	4885.56240102799	2327.15819180986	3276.649344055981	4095.9999879471625	4681.142857142857	5242.88
450.0	2141.846811640048	2965.6236057355513	3752.7362252208914	4410.939304474228	4885.269895609102	2327.128404185005	3276.649008527088	4095.9999879203187	4681.142857142857	5242.88
451.0	2141.45069577465	2965.072656890018	3752.217031629024	4410.600892386722	4884.9778220693415	2327.098616941431	3276.6486729982294	4095.999987893475	4681.142857142857	5242.88
452.0	2141.054727584021	2964.522141685841	3751.698445833985	4410.262835638886	4884.6861794992465	2327.0688300791344	3276.6483374694053	4095.9999878666313	4681.142857142857	5242.88
453.0	2140.6589070108766	2963.972059742841	3751.180466962172	4409.925133750304	4884.394966991498	2327.039043598109	3276.6480019406154	4095.9999878397875	4681.142857142857	5242.88
454.0	2140.263233997955	2963.422410681175	3750.6630941412836	4409.587786241252	4884.104183640929	2327.009257498351	3276.64766641186	4095.999987812944	4681.142857142857	5242.88
455.0	2139.8677084880164	2962.8731941213346	3750.146326500315	4409.250792632691	4883.813828544505	2326.979471779855	3276.6473308831387	4095.9999877861	4681.142857142857	5242.88
456.0	2139.4723304238423	2962.324409684151	3749.6301631695555	4408.914152446273	4883.523900801331	2326.949686442616	3276.646995354452	4095.9999877592563	4681.142857142857	5242.88
457.0	2139.0770997482377	2961.776056990788	3749.114603280592	4408.577865204338	4883.23439951264	2326.9199014866294	3276.6466598257994	4095.9999877324126	4681.142857142857	5242.88
458.0	2138.682016404028	2961.2281356627477	3748.5996459662997	4408.241930429907	4882.945323781788	2326.8901169118903	3276.6463242971813	4095.999987705569	4681.142857142857	5242.88
459.0	2138.2870803340634	2960.6806453218637	3748.0852903608434	4407.906347646694	4882.656672714248	2326.860332718394	3276.6459887685974	4095.999987678725	4681.142857142857	5242.88
460.0	2137.8922914812138	2960.133585590307	3747.571535599678	4407.571116379086	4882.368445417608	2326.830548906135	3276.6456532400484	4095.9999876518814	4681.142857142857	5242.88
461.0	2137.4976497883736	2959.5869560905835	3747.058380819543	4407.236236152162	4882.080641001565	2326.8007654751086	3276.645317711533	4095.9999876250376	4681.142857142857	5242.88
462.0	2137.1031551984565	2959.0407564455313	3746.5458251584623	4406.901706491679	4881.7932585779145	2326.7709824253106	3276.644982183053	4095.999987598194	4681.142857142857	5242.88
463.0	2136.708807654402	2958.494986278324	3746.033867755741	4406.567526924075	4881.506297260556	2326.7411997567356	3276.6446466546063	4095.99998757135	4681.142857142857	5242.88
464.0	2136.3146070991684	2957.9496452124686	3745.5225077519663	4406.233696976469	4881.219756165475	2326.711417469379	3276.644311126194	4095.9999875445064	4681.142857142857	5242.88
465.0	2135.920553475738	2957.404732871805	3745.0117442890005	4405.90021617666	4880.933634410748	2326.681635563235	3276.6439755978167	4095.9999875176627	4681.142857142857	5242.88
466.0	2135.5266467271153	2956.8602488805077	3744.501576509985	4405.56708405312	4880.647931116534	2326.6518540382995	3276.643640069474	4095.999987490819	4681.142857142857	5242.88
467.0	2135.1328867963257	2956.3161928630816	3743.9920035593354	4405.234300135005	4880.362645405068	2326.6220728945677	3276.6433045411645	4095.9999874639752	4681.142857142857	5242.88
468.0	2134.739273626418	2955.7725644443653	3743.483024582739	4404.901863952139	4880.077776400655	2326.592292132035	3276.6429690128903	4095.9999874371315	4681.142857142857	5242.88
469.0	2134.3458071604628	2955.22936324953	3742.974638727152	4404.56977503503	4879.793323229672	2326.5625117506956	3276.64263348465	4095.9999874102878	4681.142857142857	5242.88
470.0	2133.952487341552	2954.686588904078	3742.466845140803	4404.238032914852	4879.509285020552	2326.532731750545	3276.642297956444	4095.999987383444	4681.142857142857	5242.88
471.0	2133.559314112801	2954.1442410338436	3741.959642973185	4403.906637123456	4879.225660903787	2326.5029521315782	3276.6419624282726	4095.9999873566003	4681.142857142857	5242.88
472.0	2133.166287417346	2953.6023192649923	3741.453031375057	4403.575587193363	4878.942450011923	2326.473172893791	3276.6416269001356	4095.9999873297566	4681.142857142857	5242.88
473.0	2132.773407198347	2953.0608232240215	3740.9470094984395	4403.244882657769	4878.659651479547	2326.4433940371778	3276.6412913720333	4095.999987302913	4681.142857142857	5242.88
474.0	2132.3806733989827	2952.5197525377575	3740.4415764966157	4402.914523050536	4878.377264443295	2326.413615561734	3276.640955843965	4095.999987276069	4681.142857142857	5242.88
475.0	2131.9880859624586	2951.9791068333584	3739.936731524128	4402.584507906196	4878.095288041832	2326.383837467455	3276.6406203159304	4095.9999872492253	4681.142857142857	5242.88
476.0	2131.595644831998	2951.438885738313	3739.4324737367738	4402.254836759952	4877.813721415858	2326.354059754335	3276.6402847879313	4095.9999872223816	4681.142857142857	5242.88
477.0	2131.203349950849	2950.8990888804365	3738.9288022916094	4401.925509147668	4877.5325637081005	2326.3242824223703	3276.6399492599658	4095.999987195538	4681.142857142857	5242.88
478.0	2130.81120126228	2950.3597158878783	3738.4257163469433	4401.596524605881	4877.251814063306	2326.294505471555	3276.639613732035	4095.999987168694	4681.142857142857	5242.88
479.0	2130.419198709583	2949.8207663891153	3737.9232150623343	4401.267882671788	4876.971471628238	2326.264728901885	3276.6392782041385	4095.9999871418504	4681.142857142857	5242.88
480.0	2130.027342236071	2949.2822400129508	3737.421297598594	4400.939582883254	4876.691535551673	2326.234952713355	3276.638942676276	4095.9999871150067	4681.142857142857	5242.88
481.0	2129.635631785079	2948.7441363885205	3736.9199631177785	4400.611624778804	4876.412004984393	2326.2051769059603	3276.638607148448	4095.999987088163	4681.142857142857	5242.88
482.0	2129.2440672999646	2948.2064551452863	3736.4192107831927	4400.284007897629	4876.132879079182	2326.1754014796957	3276.638271620655	4095.999987061319	4681.142857142857	5242.88
483.0	2128.852648724107	2947.66919591304	3735.9190397593848	4399.956731779576	4875.854156990821	2326.1456264345566	3276.637936092896	4095.9999870344755	4681.142857142857	5242.88
484.0	2128.4613760009074	2947.132358321898	3735.419449212145	4399.629795965157	4875.57583787608	2326.1158517705385	3276.637600565171	4095.9999870076317	4681.142857142857	5242.88
485.0	2128.0702490737895	2946.595942002308	3734.9204383085057	4399.303199995546	4875.297920893721	2326.0860774876355	3276.6372650374806	4095.999986980788	4681.142857142857	5242.88
486.0	2127.679267886198	2946.0599465850432	3734.4220062167346	4398.976943412566	4875.020405204484	2326.0563035858436	3276.6369295098243	4095.9999869539442	4681.142857142857	5242.88
487.0	2127.2884323816006	2945.5243717012017	3733.924152106341	4398.651025758703	4874.743289971085	2326.0265300651577	3276.6365939822026	4095.9999869271005	4681.142857142857	5242.88
488.0	2126.897742503486	2944.989216982212	3733.4268751480645	4398.325446577102	4874.466574358218	2325.9967569255728	3276.6362584546155	4095.9999869002568	4681.142857142857	5242.88
489.0	2126.5071981953656	2944.454482059827	3732.9301745138805	4398.00020541156	4874.190257532538	2325.9669841670843	3276.6359229270624	4095.999986873413	4681.142857142857	5242.88
490.0	2126.1167994007724	2943.9201665661253	3732.434049376995	4397.675301806531	4873.914338662667	2325.9372117896864	3276.635587399544	4095.9999868465693	4681.142857142857	5242.88
491.0	2125.7265460632616	2943.3862701335115	3731.938498911844	4397.350735307119	4873.638816919182	2325.9074397933755	3276.6352518720596	4095.9999868197256	4681.142857142857	5242.88
492.0	2125.3364381264096	2942.8527923947167	3731.44352229409	4397.026505459083	4873.363691474615	2325.877668178146	3276.6349163446093	4095.999986792882	4681.142857142857	5242.88
493.0	2124.9464755338163	2942.3197329827967	3730.949118700622	4396.702611808836	4873.088961503445	2325.8478969439934	3276.634580817194	4095.999986766038	4681.142857142857	5242.88
494.0	2124.5566582291017	2941.7870915311314	3730.455287309553	4396.379053903436	4872.814626182092	2325.8181260909123	3276.634245289813	4095.9999867391944	4681.142857142857	5242.88
495.0	2124.166986155909	2941.254867673426	3729.962027300218	4396.055831290597	4872.540684688921	2325.7883556188985	3276.633909762466	4095.9999867123506	4681.142857142857	5242.88
496.0	2123.777459257902	2940.7230610437095	3729.469337853171	4395.732943518678	4872.267136204223	2325.7585855279463	3276.633574235154	4095.999986685507	4681.142857142857	5242.88
497.0	2123.3880774787676	2940.1916712763364	3728.977218150187	4395.410390136688	4871.993979910224	2325.7288158180518	3276.6332387078755	4095.999986658663	4681.142857142857	5242.88
